Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
324. Shadow of Evil,1964,1h 32m,,5.5,428,,An American agent is killed in Bangkok while investigating suspicious virus outbreaks in south east Asia. Agent OSS 117 is sent to Thailand to unravel the mysteries behind the man called Dr. Sinn.,https://www.imdb.com/title/tt0140834/?ref_=sr_i_324
325. Male Hunt,1964,1h 31m,,6.3,637,,"Antoine is about to get married to Gisèle. His friend Julien, a confirmed bachelor, tries desperately to talk him out of it, citing his own painful experiences.",https://www.imdb.com/title/tt0057936/?ref_=sr_i_325
326. The Mistresses of Dr. Jekyll,1964,1h 30m,Not Rated,5.4,657,,A mad scientist creates a hideous monster to carry out his murderous plans.,https://www.imdb.com/title/tt0058563/?ref_=sr_i_326
327. The Ballad of a Gunfighter,1964,1h 24m,,4.7,115,,A former Confederate robs stagecoaches to be able to give money to the local poor people. He soon runs into a gang of robbers who don't have the same good intentions he does.,https://www.imdb.com/title/tt0057868/?ref_=sr_i_327
328. A Distant Trumpet,1964,1h 57m,Approved,6.2,1.1K,,"West Point graduate Lt. Hazard is posted to Fort Delivery, Arizona, where he has to deal with lax discipline, romantic complications, Apaches and his conflicting feelings toward the Indians.",https://www.imdb.com/title/tt0058019/?ref_=sr_i_328
329. A Global Affair,1964,1h 24m,,5.4,518,,A bachelor employee at the United Nations building takes care of an abandoned baby.,https://www.imdb.com/title/tt0058145/?ref_=sr_i_329
330. Law of the Lawless,1964,1h 27m,Approved,6.0,423,,Hothead Pete Stone has been arrested for the murder of George.,https://www.imdb.com/title/tt0058286/?ref_=sr_i_330
"331. Tjorven, Batsman, and Moses",1964,1h 32m,,6.4,1.1K,,"Vesterman has found a young seal in his fishing nets in the outskirts of the archipelago. When he comes back to the Saltkråkan island he gives the seal to Tjorven, who names it Moses. Peter Malm, a visitor who works at the Zoological Institute in Uppsala, wants to buy the seal, but Tjorven says it's not for sale. Vesterman is in need of money and tries to get the seal back, to sell it to Peter. The children have to hide the seal, so he won't find it. Pelle's rabbit Jocke and one of Söderman's lambs are found bitten to death. The dog Båtsman is accused of those evil deeds, which means that Tjorven's father has to shoot her dog. In the last minute Söderman finds out that a fox is the perpetrator. Peter Malm says he won't buy the seal. Vesterman is disappointed and the seal stays with the children.",https://www.imdb.com/title/tt0058666/?ref_=sr_i_331
332. The Great Spy Chase,1964,1h 24m,,6.8,2.1K,,"A cold-war spy parody. After the death of an armaments manufacturer, an international group of spies is drawn into a high-stakes battle of wits to obtain the valuable military patents which have been inherited by the lovely widow.",https://www.imdb.com/title/tt0057870/?ref_=sr_i_332
333. Batman Dracula,1964,54m,Approved,4.7,195,,Andy Warhol's infamous lost campy classic charting the adventures of Batman two years before Adam West donned the Caped Crusader's wings in the classic TV show.,https://www.imdb.com/title/tt0057875/?ref_=sr_i_333
334. Advance to the Rear,1964,1h 40m,Approved,5.8,925,,"When A Union Army outfit of misfits and rejects is sent to the Western territory, Southern spies try to figure out what they're doing there.",https://www.imdb.com/title/tt0057820/?ref_=sr_i_334
335. Let's Rob the Bank,1964,1h 28m,,6.7,2.7K,,"A grouchy shopkeeper made an unsuccessful financial investment, and now he is on the verge of bankruptcy. In order to avenge oneself he engages his own family into a plan to rob a next door bank.",https://www.imdb.com/title/tt0057051/?ref_=sr_i_335
336. Pyro... The Thing Without a Face,1964,1h 39m,Not Rated,5.7,301,,"A married man has a brief affair, then goes back to his wife and children. His jilted mistress, believing that if he had no more family he'd come back to her, sets fire to his house, hoping to kill them. The man, unsuccessfully trying to rescue them, is horribly burned. After he undergoes an operation to reconstruct his face, he begins to plot his revenge against his former mistress.",https://www.imdb.com/title/tt0057082/?ref_=sr_i_336
337. Four Days in November,1964,2h 2m,Not Rated,7.5,673,,"From more than eight million feet of newsreels, amateur footage, tape-recordings and more, David L. Wolper presents a priceless detailed account of the time and events surrounding the assassination of President John F. Kennedy.",https://www.imdb.com/title/tt0059197/?ref_=sr_i_337
338. Only on Mondays,1964,1h 34m,,6.7,211,,"Yuka is a ""good-time girl"" from Yokohama who is persuaded by her papa to sleep with a foreign business executive so that he can close an important deal.",https://www.imdb.com/title/tt0322399/?ref_=sr_i_338
339. El robo al tren correo,1964,1h 15m,,7.0,12,,,https://www.imdb.com/title/tt0281137/?ref_=sr_i_339
340. Primitive Love,1964,1h 23m,,4.2,223,,"""Doctor"" Jayne Mansfield is in Italy to show a peer her documentary about mating customs from around the world while at the same time having to deal with two bellhops who have an idea or two about mating with Jayne.",https://www.imdb.com/title/tt0057844/?ref_=sr_i_340
341. The Golden Head,1964,1h 42m,,5.9,98,,British youngsters in Budapest attempt to catch the thieves of the golden bust of Saint László.,https://www.imdb.com/title/tt0056835/?ref_=sr_i_341
342. A Fool's World,1964,1h 33m,Not Rated,4.3,274,,"Documentary showing perverse and aberrant behavior from around the globe, including such things as sex slavery, dwarf love, Asian brothels and lesbians.",https://www.imdb.com/title/tt0172815/?ref_=sr_i_342
343. Karnan,1964,3h 7m,,8.3,641,,"Karnan, Kunti's first-born son with Surya, is unaware of his ancestry. When Duryodhana, the Kaurava crown prince, goes to war against the Pandavas, Karnan unknowingly fights his own brothers.",https://www.imdb.com/title/tt0250461/?ref_=sr_i_343
344. Sodrásban,1964,1h 21m,,7.4,744,,"A hot summer day six young men and two young women meet at the beach beside a deep river. After a while they go for a swim. At a point where the river is 8 meters deep, one of the boys gets the idea of diving to the bottom, and to bring up a handful of clay as a proof of the feat. The others follow his example. Back on dry land one of the girls suddenly wonders where Gabi is. When they figure out that no one has seen him coming up from the river, they get worried. Gabi's clothes are still on the beach, and they start searching for him along the banks and in the water. Finally they have to call the police, who start dragging the river. The corpse isn't found, and the following days Gabi's friends display different reactions to the loss. Some had unsettled matters with him, which now never can be solved. Some have already started to forget his face. At the third day the body is found. Summer is gone, and the circle of friends disbands. Some go to a bigger city for studies, while others have to stay in the small town and work. Left alone in inconsolable grief is Gabi's grandmother. Gabi's father died a long time ago, and now she has lost also her grandson, her only remaining support and joy in life.",https://www.imdb.com/title/tt0057514/?ref_=sr_i_344
345. El camino,1964,1h 35m,,7.1,311,,A boy is separated for the summer from his girlfriend by 100 kilometers' distance.,https://www.imdb.com/title/tt0056898/?ref_=sr_i_345
346. Hercules Against the Barbarians,1964,1h 36m,Not Rated,4.6,231,,"The 12th century... Failing to overrun Cracow, Genghis Khan kidnaps the beautiful heir to the throne. But Hercules saves her and defeats Khan's throne. In HD.",https://www.imdb.com/title/tt0183451/?ref_=sr_i_346
347. The Mysterious Magician,1964,1h 35m,,6.6,1.7K,,"The sister of the criminal named ""Hexer"" is murdered. Scotland Yard Inspector Higgins believes that the criminal will surface to take his revenge and plans to set a trap to finally capture him. However, bodies soon start piling up.",https://www.imdb.com/title/tt0058191/?ref_=sr_i_347
348. Father Came Too!,1964,1h 31m,,6.2,348,,"A young married couple experience difficulties doing up a cottage, and are hindered by the wife's father.",https://www.imdb.com/title/tt0057055/?ref_=sr_i_348
349. Man in the Dark,1964,1h 20m,Not Rated,6.7,263,,"When the wife of a blind composer discovers that her husband will cut her out of his estate, if he discovers that she is having an affair with a young artist, she and her lover plan to commit the perfect murder.",https://www.imdb.com/title/tt0056874/?ref_=sr_i_349
350. Crazy Wild and Crazy,1964,1h 3m,,4.1,52,,A photographer gives instructions on how to film nude women.,https://www.imdb.com/title/tt0059067/?ref_=sr_i_350
351. Sex and the College Girl,1964,1h 30m,,4.0,119,,This early 1960s film depicts the trivial pursuits and relationships of two college-age girls on a weekend vacation to a luxury resort in Puerto Rico.,https://www.imdb.com/title/tt0058579/?ref_=sr_i_351
352. Wild and Wonderful,1964,1h 28m,Approved,6.0,373,,"Cognac, a pampered poodle and popular star on French television, creates marital problems for his pretty owner Giselle when he becomes jealous of her new husband.",https://www.imdb.com/title/tt0058750/?ref_=sr_i_352
353. The Luck of Ginger Coffey,1964,1h 40m,,6.8,404,,An out-of-work Irish immigrant in Montreal remains hopeful that his luck is about to change but his disillusioned family grow tired of his pigheadedness and instability.,https://www.imdb.com/title/tt0058305/?ref_=sr_i_353
354. Panic Button,1964,1h 30m,Not Rated,5.1,197,,"A businessman plans to solve his tax problems by financing a film version of ""Romeo and Juliet"". He hires Maurice Chevalier and Jayne Mansfield to play the title roles, and Akim Tamiroff to direct. The finished film is shown at the Venice Film Festival, where it's considered a witty parody and awarded a Golden Lion.",https://www.imdb.com/title/tt0058446/?ref_=sr_i_354
355. Nudes on Tiger Reef,1964,1h 4m,,4.4,58,,A Broadway director goes to a Florida nudist camp for a rest. He's shocked to discover that the star of his Broadway show is also a nudist and he decides to make a movie there with her.,https://www.imdb.com/title/tt0134858/?ref_=sr_i_355
356. Chitralekha,1964,2h 15m,,7.8,93,,"When Aryaputra Samant Bijgupt ignores Yashodhara and continues to frequent Rajnartaki Chitralekha, Yashodhara's father, Mrityunjay, approaches celibate Yogi Kumargiri, who reprimands Chitralekha and asks her to free Bijgupt so that he can marry and sire a heir. She initially refuses, but subsequently decides to abandon her lavish lifestyle, and re-locates to the Ashram of Kumargiri and his male disciples, leaving a disillusioned Bijgupt no choice but to accede to the request of Samrat Chandragupt and marry Yashodhara.",https://www.imdb.com/title/tt0138360/?ref_=sr_i_356
357. El revólver sangriento,1964,1h 38m,TV-14,6.8,29,,"Cuando uno nace con el alma de un pistolero, todo lo que uno piensa es matar. Su fiel compañero para esto es un Revolver, pero este es el caso de un REVOLVER SANGRIENTO que no tiene miedo, incluso mientras realiza sus deseos más mortales.",https://www.imdb.com/title/tt0280071/?ref_=sr_i_357
358. The Devil-Ship Pirates,1964,1h 26m,Approved,6.0,948,,"A damaged privateer deserts the Spanish Armada and makes land for repairs near a village on the British coast, terrorizing the local inhabitants.",https://www.imdb.com/title/tt0058011/?ref_=sr_i_358
359. Bullets Don't Argue,1964,1h 29m,,5.8,297,,"On his own wedding day, sheriff Pat Garrett must leave and try to arrest two bank robbers.",https://www.imdb.com/title/tt0058475/?ref_=sr_i_359
360. Gonks Go Beat,1964,1h 30m,,4.4,198,,"Bizarre sixties fable resembling Romeo and Juliet, but instead of Montagues and Capulets, there are two musical communities, one who like rock and roll and one who like ballads, who become reunited through the love between a couple who love across their grouping. It features little furry puppets called Gonks.",https://www.imdb.com/title/tt0059237/?ref_=sr_i_360
361. Rajkumar,1964,2h 58m,Not Rated,6.6,230,,"Prince Bhanu Pratap returns from a decade in a foreign country, together with his friend Kapil. His father, the King (Raja)has married again after Bhanu Pratap's mother passed away, and has a son by his new wife Maharani (Queen) Kalavanti. The Queen's brother Narpat Singh has designs upon the throne and enrolls his sister the Maharani in his plot, by promising to unseat Bhanu Pratap and install her son as the heir. Prince Bhanu Singh has been tipped off, so he starts to behave like a CLOWN prince, instead of acting as the CROWN prince, in an attempt to flush out the schemers. Accused of a murder, the Prince has to flee the Palace, with the police after him. To compound matters, the daughter of the murdered man is committed to exacting revenge, by killing the killer. Going incognito, Bharat Pratap emerges as Bharat Ram, and displays his true character. Can Princess Sangeeta (Sadhna) forgive Rajkumar who she believes killed her father? How can she reconcile her love for Bharat Ram, the common man, with her hatred for the Royal Bhanu Singh-alleged murderer of her father? This is a complex story of Royalty in India, in the post Independence (from the British) era, before democracy took root. It is a story of love, Indian values and to some extent superstitions and the conflict between values, superstition and modern views of the world they lived in.",https://www.imdb.com/title/tt0314557/?ref_=sr_i_361
362. I maniaci,1964,1h 32m,,5.7,232,,"Features a series of brief comic shetches based on manias, mainly sexual, featuring several figures of Italian society.",https://www.imdb.com/title/tt0058325/?ref_=sr_i_362
363. La donna è una cosa meravigliosa,1964,1h 30m,,6.0,45,,,https://www.imdb.com/title/tt0058031/?ref_=sr_i_363
364. The Mighty Jungle,1964,1h 28m,,4.4,54,,"A South American expedition is in search of fortune thought to be hidden in a lost Aztec city. While trudging through the jungles the main character becomes detached from the group. He develops a fever and, in a desperate attempt to cool his fever, he gorges himself on some jungle fruit.",https://www.imdb.com/title/tt0058350/?ref_=sr_i_364
365. Moonshine Mountain,1964,1h 25m,Not Rated,4.3,390,,"Chuck Scott plays a country western singer who goes back home to the hills of Carolina where he gets caught up in a feud between some homeboy moonshiners and ""the Revenoores"".",https://www.imdb.com/title/tt0058372/?ref_=sr_i_365
366. Super rapina a Milano,1964,1h 33m,,5.9,198,,"A gang of young offenders organizes an unprecedented robbery. Disguised as brothers, during the escape they collide first with real friars, and then with the police.",https://www.imdb.com/title/tt0168201/?ref_=sr_i_366
367. Games of Desire,1964,1h 30m,,5.2,72,,"The wife of the Swedish Ambassador of Greece becomes involved in a romantic triangle, but the man who comes between husband and wife has a preference for the husband.",https://www.imdb.com/title/tt0063211/?ref_=sr_i_367
368. Sinderella and the Golden Bra,1964,1h 21m,,4.3,213,,"When Sinderella's cruel stepmother prevents her from attending the royal ball, she gets some unexpected help from her inebriated fairy godfather.",https://www.imdb.com/title/tt0058590/?ref_=sr_i_368
369. Das Ungeheuer von London-City,1964,1h 27m,,5.8,289,,"Then the spirit of Jack the Ripper seems to be very much alive in 1960s London as a series of brutal slayings by the Monster of London City has Scotland Yard baffled. In a macabre coincidence, a new play about the famous murderer is about to become a major West End hit... and the leading man is rapidly becoming the prime suspect!",https://www.imdb.com/title/tt0058706/?ref_=sr_i_369
370. Stage to Thunder Rock,1964,1h 22m,Approved,5.7,214,,An aging sheriff is put in the position of having to arrest the outlaw father and two sons with whom he was raised.,https://www.imdb.com/title/tt0058612/?ref_=sr_i_370
371. The Finest Hours,1964,1h 56m,,7.2,96,,"A biography of Winston Churchill, shown through re-creations and actual film footage and told by Orson Welles with voice-overs by the listed actors for the recreated scenes.",https://www.imdb.com/title/tt0058099/?ref_=sr_i_371
372. Backfire!,1964,1h 34m,,6.2,367,,A greedy gold smuggler hires a handsome hero to transport a stolen fortune to a new hideout in this thrilling adventure.,https://www.imdb.com/title/tt0058785/?ref_=sr_i_372
373. Turist Ömer,1964,1h 30m,,7.4,2.3K,,"Turist Ömer, a poor man, finds a job in a bank distributing fake money for an advertisement. He accidentally takes the bag full of real money from the burglars and spends the money helping his friends while the burglars search for him.",https://www.imdb.com/title/tt0405410/?ref_=sr_i_373
374. Door Ki Awaz,1964,2h 15m,,6.3,43,,"Prakash lives a wealthy lifestyle in Chandan Nagar along with his sister, Mala, and widowed mom. While traveling by train, Mala meets with an accident and is hospitalized. Also hospitalized are Kailash, Motilal, and a woman who has lost her memory after being molested by Kailash. Prakash and Mala decide to take this woman with them, they call her Jyoti, and after overcoming many objections from their pious Hindu mother, Prakash weds Jyoti, while Moti, who lives with his parsimonious father, Dhanpath Rai, weds Mala. Shortly thereafter Jyoti gives birth to Raju. On Raju's 3rd birthday, Jyoti goes to invite Mala and Dhanpath to his birthday party, but disappears from their lives. Prakash searches high and low, as well as lodges a missing persons' report with the Police - to no avail. Then a year later, while attending a wedding in Poona, Prakash comes across Jyoti, who now calls herself Bela, and is a dancing/singer courtesan. It looks like Jyoti has regained her memory, but is unable to recall her life with Prakash and even her son, Raju. When Prakash attempts to bring her home, he is faced with 3 hurdles, namely his very own mother, who will never permit a courtesan to enter her household; brothel madame Champabai, who refuses to let go of Bela; and Bela herself - who steadfastly refuses to accompany Prakash as his wife.",https://www.imdb.com/title/tt0214639/?ref_=sr_i_374
375. Geron Busabos: Ang batang Quiapo,1964,2h 20m,,,,,"Deep in the heart of Manila, a young man lives loves and fights for survival he is Geron Busabos, ang Batang Quiapo.",https://www.imdb.com/title/tt0354597/?ref_=sr_i_375
376. The Devil's Stairway,1964,1h 48m,,6.6,142,,"A man wants to leave his mistress so he can marry the daughter of the director of the hospital. However, complications ensue and the devil in this man is released.",https://www.imdb.com/title/tt0298045/?ref_=sr_i_376
377. I pirati della Malesia,1964,1h 50m,Not Rated,5.3,343,,"Filmed in Singapore it tells the story of Sandokan who is a Malaysian rebel who, with a group of renegades, goes up against a British General who is trying to force the King to resign.",https://www.imdb.com/title/tt0058473/?ref_=sr_i_377
378. My Tale Is Hot,1964,1h,Not Rated,4.6,127,,The devil emerges from the ground in a suburbanite's garden and tries to tempt him with a variety of naked women.,https://www.imdb.com/title/tt0126478/?ref_=sr_i_378
379. Taggart,1964,1h 25m,Approved,5.8,418,,"Kent Taggart's family, with their cattle stampeded, are killed by those who started it. In a fair gunfight, he kills the man's son responsible for it all and when he runs, a warrant is issued and a price put on his head.",https://www.imdb.com/title/tt0058633/?ref_=sr_i_379
380. Buffalo Bill,1964,1h 33m,,4.6,227,,"Renegade Indians, led by Yellow Hand, are being sold guns by Donaldson. Buffalo Bill is sent to stop the arms trading and avert an Indian war.",https://www.imdb.com/title/tt0057904/?ref_=sr_i_380
381. Priklyucheniya Toli Klyukvina,1964,1h 7m,,6.8,67,,The story about a boy's amazing adventures who didn't like his name and believed in omens.,https://www.imdb.com/title/tt0058491/?ref_=sr_i_381
382. Mission to Venice,1964,1h 28m,,6.0,61,,"(1963) Sean Flynn, Madeleine Robinson. Errol's son, Sean plays a sleuth attempting to find a missing husband. He stumbles upon a ring of spies in the process. From 16mm.",https://www.imdb.com/title/tt0134199/?ref_=sr_i_382
383. The Cat in the Bag,1964,1h 14m,,7.4,510,,A young journalist is unhappy with society and contemplates what he can do about it.,https://www.imdb.com/title/tt0057937/?ref_=sr_i_383
"384. Fight, Zatoichi, Fight",1964,1h 27m,Not Rated,7.4,1.9K,,When Zatoichi witnesses the murder of a young mother he promises to deliver the baby to the father. Along the way he gains the help of a reluctant criminal.,https://www.imdb.com/title/tt0123334/?ref_=sr_i_384
385. Bhargavi Nilayam,1964,2h 55m,,7.9,166,,"A novelist and his servant experience a strange entity at a desolate mansion, which locals claim is haunted.",https://www.imdb.com/title/tt0213512/?ref_=sr_i_385
386. The Candidate,1964,1h 24m,Not Rated,5.7,97,,THE CANDIDATE stars Mamie Van Doren and June Wilkinson in a salacious political satire involving the sexcapades of an up and coming politician (Ted Knight).,https://www.imdb.com/title/tt0057911/?ref_=sr_i_386
387. Adventures of Zatoichi,1964,1h 26m,Not Rated,7.2,1.6K,,The blind swordsman tries to locate a girl's missing father.,https://www.imdb.com/title/tt0164984/?ref_=sr_i_387
388. There Are Still Slaves in the World,1964,1h 30m,,5.5,83,,"The film documents modern slave trade through a number of Arabian and African countries, under muslim rule. The filming was conducted both in public places, and sometimes with the use of hidden cameras, for high impact scenes of nudity, sex, and violence - and a few surprises, as slaves made out of peregrins to Mecca, and slave traders paid in traveller checks.",https://www.imdb.com/title/tt0059683/?ref_=sr_i_388
389. Sleep,1964,5h 21m,,3.5,545,,A man sleeps for five hours.,https://www.imdb.com/title/tt0187513/?ref_=sr_i_389
390. The Peach Thief,1964,1h 24m,,7.7,988,,A wife of a Bulgarian Army officer falls in love with a Serbian prisoner at the end of World War I.,https://www.imdb.com/title/tt0058277/?ref_=sr_i_390
391. The Two Gladiators,1964,1h 40m,,5.0,180,,Once upon a time there were born two twin boys to Emperor Marcus Aurelius and for reasons of dynasty the birth of twins was kept secret. One of the twins was supposed to be drowned at birth but fate intervenes and the kid is brought up in a good household and enters Rome's legions.,https://www.imdb.com/title/tt0058043/?ref_=sr_i_391
392. Apache Fury,1964,1h 30m,,5.0,113,,"A judge encounters a man (Frank Latimore) he once wronged after an Apache attack. The attack forces him, his fiancée and their fellow stagecoach passengers to take refuge at a rest stop.",https://www.imdb.com/title/tt0058198/?ref_=sr_i_392
393. Go Kart Go,1964,55m,,6.3,113,,"A group of youngsters have fun using their ingenuity to build their own go-kart - with the hope of eclipsing a rival children's gang, and beating them at the local race track.",https://www.imdb.com/title/tt0058147/?ref_=sr_i_393
394. Flight to Fury,1964,1h 20m,,5.4,314,,Stolen diamonds spark a deadly drama involving a group of strangers in the Philippine jungle.,https://www.imdb.com/title/tt0060418/?ref_=sr_i_394
395. Samson and the Mighty Challenge,1964,1h 40m,,4.7,328,,Four muscular heroes fight the evil ruler of an oppressed people.,https://www.imdb.com/title/tt0059672/?ref_=sr_i_395
396. He Rides Tall,1964,1h 24m,Approved,6.0,212,,"A rancher is pressured by his cheating wife and a gang leader, into trying to cripple a marshal's gun hand, after that marshal killed his murderous son in self defense.",https://www.imdb.com/title/tt0058186/?ref_=sr_i_396
397. La muerte silba un blues,1964,1h 25m,,5.9,229,,"Vogel, an important trafficker, betrayed two of his accomplices, Castro and Smith. The first was shot by police, while the latter was imprisoned. Fifteen years later Smith comes back for revenge.",https://www.imdb.com/title/tt0056259/?ref_=sr_i_397
398. I due evasi di Sing Sing,1964,1h 39m,,5.7,91,,"Two attendants in a public toilet in New York save the life of the Mafia boss Attanasia. Attanasia turns one of them into a successful boxer by setting up his matches and makes the other into his right hand. When a gang war starts the two are accused of the murders and are sentenced to death. When the execution day comes they refuse to leave their cell, even when they are proved innocent.",https://www.imdb.com/title/tt0058042/?ref_=sr_i_398
399. Zatoichi's Flashing Sword,1964,1h 30m,Not Rated,7.2,1.8K,,"After being wounded in a fight, Zatoichi is nursed to health by a young woman and her father. Now indebted to the family, he works to protect their ferry business from local thugs.",https://www.imdb.com/title/tt0191664/?ref_=sr_i_399
400. Messalina vs. the Son of Hercules,1964,1h 38m,,5.1,139,,"While fighting in Britain, Roman forces commanded by Caligula capture the noble warrior, Glaucus. Seeing in him gladiator material, Caligula takes Glaucus back to Rome along with other hostages including Glaucus's girlfriend, Ena. A man seeking to restore the Roman Republic then assassinates Caligula after which Claudius is proclaimed emperor. Messalina -- Claudius's beautiful but evil wife -- then maneuvers to replace Claudius with her lover, Silio. She forces Glaucus to help her in this quest by threatening to harm the enslaved Ena.",https://www.imdb.com/title/tt0058345/?ref_=sr_i_400
401. Lost Treasure of the Incas,1964,1h 30m,,3.9,103,,"A cowboy goes to help out his friend, who has been falsely accused of murder. The two find themselves in the rugged and mysterious Pallidi Mountains, where they come up against an outlaw gang that is searching for a buried Inca treasure, which is guarded by a lost Inca tribe.",https://www.imdb.com/title/tt0058543/?ref_=sr_i_401
402. Daniel Barrion,1964,,,,,,,https://www.imdb.com/title/tt5210620/?ref_=sr_i_402
"403. Code 7, Victim 5",1964,1h 29m,Not Rated,5.3,369,,"After a millionaire's valet is murdered, he hires a detective to uncover by whom and why his man was killed.",https://www.imdb.com/title/tt0058632/?ref_=sr_i_403
404. Face of the Screaming Werewolf,1964,1h,Not Rated,2.7,484,,"Experimenting in hypnotic regression to past lives, Dr. Edmund Redding of the Cowan Institute in Pasadena has discovered that Ann Taylor is a reincarnated Aztec woman. Via her recovered memories, she is able to lead Redding and his associates to a hidden chamber in the Great Pyramid of Yucatan, where they hope to find the lost treasure of the Aztecs. Instead, they find two mummified bodies - one of a modern man, quite dead, and the other of an ancient Aztec, quite alive. They are able to return safely to Pasadena with both finds, but a rival professor, Janney, kills Redding and steals the body of the modern man-mummy. This he subjects to a resurrection experiment, which works - only the mummy proves to be a werewolf. This creature breaks free of Janney's lab. Meanwhile, a hired thief sent by Janney to steal the other, living mummy, is overcome and that creature escapes also. Two supernatural menaces roam the city that night...",https://www.imdb.com/title/tt0058079/?ref_=sr_i_404
405. Maciste in King Solomon's Mines,1964,1h 32m,,4.3,192,,Maciste is captured and forced to work as a slave in an African mine.,https://www.imdb.com/title/tt0183452/?ref_=sr_i_405
406. Ring of Treason,1964,1h 30m,,6.6,505,,"During the Cold War, a RN warrant officer stationed in the British Embassy in Warsaw leaks secrets to his Polish girlfriend who's a Soviet agent and after his transfer to a naval station in Britain he joins a Soviet spy ring.",https://www.imdb.com/title/tt0057458/?ref_=sr_i_406
407. Young Fury,1964,1h 20m,Approved,5.5,288,,"With the Dawson gang on his trail, gunslinger Clint McCoy returns to his hometown where he finds his old farm abandoned, his wife in charge of a saloon and his son in charge of a group of young thugs.",https://www.imdb.com/title/tt0059932/?ref_=sr_i_407
408. Couch,1964,54m,,5.6,90,,"The couch at Andy Warhol's Factory was as famous in its own right as any of his Superstars. In Couch, visitors to the Factory were invited to ""perform"" on camera, seated on the old couch. Their many acts-both lascivious and mundane-are documented in a film that has come to be regarded as one of the most notorious of Warhol's early works. Across the course of the film we encounter such figures as poets Allen Ginsberg and Gregory Corso, the writer Jack Kerouac, and perennial New York figure Taylor Mead.",https://www.imdb.com/title/tt0215674/?ref_=sr_i_408
409. Golden Goddess of Rio Beni,1964,1h 31m,,5.8,91,,"In search of Harry, a lost aviation colleague, Jim and Tom, both pilots of an international oil company, are embarking on a rescue operation.",https://www.imdb.com/title/tt0058149/?ref_=sr_i_409
410. Suhagan,1964,,,6.4,27,,"Sharda (Mala Sinha) is the only daughter of a wealthy educationist and founder of Sharda College, Dubeyji (Nazir Hussain), where she studies. Dubeyji hires a young man as a Professor in this College. The young man's name is Vijay Kumar (Guru Dutt), who makes a good and lasting impression on Sharda and both fall in love. Vijay Kumar's mother (Leela Chitnis) and sister Uma (Lata Sinha) live in a small house in a far off village and are not wealthy. This affair between a professor and a student spreads like hot fire through the college campus and angers Dubeyji so much that he asks the College Principal, Vidya Ratan, to dismiss Vijay Kumar. But Vidya Ratan is supportive of Vijay Kumar and Sharda and convinces Dubeyji that it will be in everyone's best interest if both get married. Dubeyji reluctantly agrees and the two get married and return to Vijay Kumar's home. Once there, Vijay Kumar is approached by the Arts College Principal (David), who offers him a job at his college. Soon there is more good news when Vijay Kumar's sister Uma (Lata Sinha) gets married to her boyfriend Sukhiram (Deven Varma), son of the comically parsimonious Dukhiram (Om Prakash). One day during preparations for College Day festivities, Vijay falls off the roof of the college building and is hospitalized. The doctors are able to save his life, but warn the family that Vijay's heart has been weakened and being subjected to any stress can be fatal, including a sexual relationship with his wife. But the lure of the human flesh proves to be too much for Vijay and as soon as he recovers he wants to consummate his marriage with Sharda, who must either give in to the attraction of the flesh herself, or live the life of a celibate, or alternatively separate from Vijay and marry Shankar (Feroz Khan), the young man her father had wanted to marry in the first place.",https://www.imdb.com/title/tt0215219/?ref_=sr_i_410
411. The Brig,1964,1h 8m,Not Rated,7.0,312,,"A ultra-realistic depiction of life in a Marine Corps brig (or jail) at a camp in Japan in 1957. Marine prisoners are awakened and put through work details for the course of a single day, submitting in the course of it to extremely harsh and shocking physical and mental degradation and abuse.",https://www.imdb.com/title/tt0057899/?ref_=sr_i_411
412. Lola,1964,1h 44m,,7.7,779,,"Betrayed by his accomplices, Aris, the fastest knife in Troumba, reunites with his true love, Lola. Now, a mean cabaret owner wants him dead, and he must tie up all the loose ends. But, is there an easy way out from the port of lost souls?",https://www.imdb.com/title/tt0127665/?ref_=sr_i_412
413. L'autre femme,1964,1h 29m,,4.7,25,,,https://www.imdb.com/title/tt0056842/?ref_=sr_i_413
414. Black Sun,1964,1h 35m,Not Rated,6.7,500,,"One is a young, jazz-obsessed Japanese drifter and other is a black American GI on the lam in Tokyo. The two outsiders become outlaws and the movie depicts their growing bond as an alternately absurd and tragic culture clash.",https://www.imdb.com/title/tt0781599/?ref_=sr_i_414
415. A Funny Boss,1964,1h 35m,,6.0,617,,Two burglars are surprised by a girl from a good family who imposes on their collaboration.,https://www.imdb.com/title/tt0058704/?ref_=sr_i_415
416. Simbad contro i sette saraceni,1964,1h 20m,,4.2,165,,"A rebel leader returns to his city for a final confrontation with the evil king he is fighting. However, he finds himself attracted to the king's beautiful niece.",https://www.imdb.com/title/tt0058589/?ref_=sr_i_416
417. Body of a Female,1964,1h 11m,,5.6,18,,"A stripper is kidnapped by a drifter and taken to the home of a wealthy pervert. The pervert proceeds to strip her and beat her with a whip. She escapes, and he has to track her down and kill her before she can notify the police.",https://www.imdb.com/title/tt0138333/?ref_=sr_i_417
418. They All Died Laughing,1964,1h 34m,,7.1,105,,An English professor decides that there are too many useless people in the world and invents a gas that will kill them off. But first they'll at least have a good laugh.,https://www.imdb.com/title/tt0058248/?ref_=sr_i_418
