Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
427. Ich dzien powszedni,1963,1h 33m,,6.3,46,,"After a violent quarrel, Nitka leaves her husband Andrzej. He meets Grazyna, a young girl with whom he is getting closer and closer. After some time, both spouses conclude that they can not live without each other.",https://www.imdb.com/title/tt0057170/?ref_=sr_i_427
428. Il monaco di Monza,1963,1h 45m,,6.4,412,,"In 1630 Italy, widower Pasquale loses his job as a cobbler, so to get food for his 12 children, he and a poor companion disguise themselves as mendicant monks and knock for help at the castle of beautiful widowed Marquise Fiorenza, who begs them to prevent an unwelcome wedding to the sinister Don Egidio.",https://www.imdb.com/title/tt0057317/?ref_=sr_i_428
429. Last Night,1963,2h,,7.9,353,,Faten Hamama plays a wife who wakes up one morning to discover she is married to her brother-in-law in this suspenseful drama. The confused woman soon learns that fifteen years have gone by and that she was injured in a bomb blast that killed her sister. A local doctor tries to prevent the woman's husband from killing her for the inheritance.,https://www.imdb.com/title/tt0373080/?ref_=sr_i_429
"430. 80,000 Suspects",1963,1h 53m,,6.0,334,,A doctor's already-shaky marriage is tested to an even greater extent when he has to contend with a smallpox epidemic.,https://www.imdb.com/title/tt0056802/?ref_=sr_i_430
431. Death Drums Along the River,1963,1h 23m,,5.0,434,,A British colonial policeman in Africa investigates a murder in a hospital up river.,https://www.imdb.com/title/tt0057468/?ref_=sr_i_431
432. Bin Badal Barsaat,1963,2h 34m,,5.7,51,,"Seventy years ago the wealthy Thakur of Neelamghat had an affair with a gypsy girl, and then married another woman. The gypsy girl's dad placed a curse on the entire Thakur family that whenever a male marries, his wife will die in mysterious circumstances after an year. The curse has come true over the years, and none of the Thakurs have escaped it's wrath. The latest Thakur, Prabhat has now come to settle in Neelamghat, and is attracted to the local doctor's daughter, Sandhya Gupta. When Dr. Gupta proposes marriage, Prabhat tells them about the gypsy curse, and both father and daughter scoff at this. They quickly change their minds one night, when they find Prabhat dressed as a groom, getting ready to marry a reincarnated gypsy girl.",https://www.imdb.com/title/tt0390929/?ref_=sr_i_432
433. My Seven Little Bares,1963,1h 4m,Unrated,3.5,29,,"Tina is horrified when she crashes her bicycle into a pond and is rescued from drowning and taken to a nudist camp by her rescuer to recover, but naturist bliss and true love await.",https://www.imdb.com/title/tt0251878/?ref_=sr_i_433
434. That Kind of Girl,1963,1h 18m,Not Rated,5.3,175,,"London is in full '60s swing in ""That Kind of Girl,"" a shamelessly entertaining exploitation film that revels in sexual titillation while moralizing about the dangers of STDs.",https://www.imdb.com/title/tt0057574/?ref_=sr_i_434
435. The Old Testament,1963,1h 28m,,4.5,93,,"The Jews of Jerusalem are driven out by their Syrian rulers. They gather their forces, and return to drive out their oppressors.",https://www.imdb.com/title/tt0056650/?ref_=sr_i_435
436. The Fourth Sex,1963,1h 22m,Not Rated,5.0,27,,"Michel and Paul earn money from passers-by by doing chalk drawings outside the Louvre. They also make the scene at the hot spots of Paris. Sand is a wealthy and luscious blonde lesbian artist who paints nude girls and houses an entourage of chic chicks at her loft. When Michel's gorgeous sister shows up from out of town, both Paul and Sand fall for her. During a wild Roman costume party, she is abandoned by the disgusted Paul, and poses nude for Sand. An outraged Michel bursts in on them and confronts Sand, but some unexpected emotions between them begin to stir. Will Sand forsake her decadent lifestyle for the arrogant Michel?",https://www.imdb.com/title/tt0055346/?ref_=sr_i_436
437. Knockers Up,1963,1h 2m,,,,,Man takes Hindu potion to make himself invisible.,https://www.imdb.com/title/tt0173961/?ref_=sr_i_437
"438. 500,000",1963,1h 37m,,6.8,184,,"During the Second World War, Takeichi Matsuo had participated in hiding a huge cache of gold in the Phillippine mountains. Years after the war, he is kidnapped by Mitsura and Keigo Gunji, brothers who want Matsuo to lead them to the still-buried gold. Matsuo, who is tormented by the memories of the half-million Japanese who died in the Phillippines during the war, wants to make off with the gold and return it to the Japanese people. But of course the Gunji brothers have other ideas.",https://www.imdb.com/title/tt0057109/?ref_=sr_i_438
439. Oldás és kötés,1963,1h 34m,,7.1,677,,A young doctor undergoes a spiritual crisis when he returns to his rural home.,https://www.imdb.com/title/tt0057381/?ref_=sr_i_439
440. The World Ten Times Over,1963,1h 33m,,6.1,122,,Two Soho club hostesses and roommates endanger their friendship due to their romantic rivalry over the affections of a married businessman.,https://www.imdb.com/title/tt0057690/?ref_=sr_i_440
441. Jab Se Tumhe Dekha Hai,1963,2h 16m,,6.2,32,,"Mohan and Mohini are in love with each other, and would like to get married. Mohini's dad owes considerable money to Saigal, and is unable to repay this amount, even in instalments. Saigal proposes to Mohini to marry him, and he will forgive this loan, and the subsequent humiliation. Mohini asks Mohan to try and make arrangements for this amount, and Mohan agrees to do so. He sells all his possessions, and is able to accumulate enough to meet this loan amount. However, when he takes the money to Mohini, he finds out that she is in the process of getting married to Saigal, and will have nothing to do with him.",https://www.imdb.com/title/tt0231806/?ref_=sr_i_441
442. Ninja hichô: Fukurô no shiro,1963,1h 31m,,6.7,335,,"This is a classic early Japanese Ninja movie. The Iga ninjas are a dying breed as Toyotomis rule allows Japan to experience some peace. Juzo, an Iga ninja who had vowed revenge for the death of his family, is hired by a rich weapons merchant to assassinate Toyotomi, restarting his quest for blood. In his way are rival ninja, and his once best friend who has decided to become a government vassal. The main plot centers around the conflicts that confront Juzo. The largest of these is the conflict between Juzo and his oldest friend, Gohei. Then there is the conflict each of these characters has with their respective women, whom are also Ninja in their own right. Finally Juzo is faced with the ultimate conflict between duty and happiness. Can he complete his mission of assassinating Toyotomi? Or will he choose a life of happiness and fulfillment with his woman? There was a remake of this classic in 1999 entitled Owl's Castle, but for people that have seen both versions, this first version, Castle of Owls, stands as the penultimate adaptation of the classic Ryotaro Shiba novel ""Ninja hicho fukuro no shiro"".",https://www.imdb.com/title/tt0199857/?ref_=sr_i_442
443. Bharosa,1963,,,6.5,49,,"Ramdas is a trusting individual, and trusts everybody around him. When times turn bad for him, he entrusts the life of his son, Bansi, to his trusted employee, Ronaklal, and departs. He regularly sends money to Ronaklal to provide for the upkeep of his son, but Ronaklal uses this money to educate his son, Deepak, keeps Bansi uneducated, and makes him do a lot of manual work. Years pass by, Ronaklal is now crippled, and is dependent on Bansi, as Deepak has left him, got married to a wealthy girl, and lives with his in-laws. Ronaklal is unable to show his face to Ramdas, and avoids him, and Bansi has grown up without knowing who his real father is. Will Ronaklal be able to tell Ramdas the truth when he returns, or will be just let Deepak be the sole heir to all the estate and the property?",https://www.imdb.com/title/tt0056866/?ref_=sr_i_443
444. Catherine of Russia,1963,1h 45m,,5.1,138,,"Caterina finds out that her husband Peter Tzar of Russia, is plotting to kill her. She sets Count Orlov free from prison, Peter's sworn enemy, becomes empress of Russia and leads the Cossacks army against him.",https://www.imdb.com/title/tt0055833/?ref_=sr_i_444
445. Business People,1963,1h 24m,,7.6,1.4K,,"Film almanac based on O. Henry's short stories: ""The Roads We Take"", ""Soul Mates"", ""The Chief of the Redskins"". The last short story was the most popular - so hilarious were the misadventures of the hapless kidnappers of the young rascal.",https://www.imdb.com/title/tt0056982/?ref_=sr_i_445
446. Lunch Hour,1963,1h 4m,,6.5,290,,The relationship and possible affair between a young designer and a married executive plays out over a series of lunch hours.,https://www.imdb.com/title/tt0242622/?ref_=sr_i_446
447. A Matter of Choice,1963,1h 19m,Not Rated,6.4,142,,"Two youths accidentally cause a man's death, and inadvertently reveal his liaison with a married woman.",https://www.imdb.com/title/tt0057296/?ref_=sr_i_447
448. Der Sittlichkeitsverbrecher,1963,1h 30m,,5.4,41,,"In exploring sex offenses, particularly against children, this film reveals the inner workings of the Zurich police and INTERPOL as they pursue persons accused of voyeurism, rape, fetishism, sadism, and masochism. After the criminals are arrested and given psychological tests, they may be sentenced to an institution or undergo brain surgery (with their consent) in order to be rehabilitated.",https://www.imdb.com/title/tt0143884/?ref_=sr_i_448
449. Un drôle de paroissien,1963,1h 32m,Not Rated,6.9,762,,Bad financial conditions compel an aristocratic family named Lachesnaye to do strange work.,https://www.imdb.com/title/tt0057616/?ref_=sr_i_449
450. Five to One,1963,54m,,6.5,78,,"lan Roper tells Bookie Larry Hart that he is planning to steal £60,000 and Hart offers to launder the money for him. What Hart doesn't know is that it is actually his money Roper intends to steal.",https://www.imdb.com/title/tt1729194/?ref_=sr_i_450
451. Safak Bekçileri,1963,2h,,6.8,120,,"Watchmen of the Dawn is about the lives of pilots in the Turkish air force based in the mid-Anatolian town Eskisehir. The lives of these pilots are full of danger. Göksel (literally means the ethereal) is a young pilot with Faruk as his best friend and Aydan, a female lieutenant in the air base, as his platonic love interest. After his plane crashes, Göksel takes a 15-day leave of absence and visits his parents in Istanbul. There he meets a young girl named Zeynep. After a short romance, Göksel goes back to the air base in Eskisehir. The air base also acts as a school for the poor soldiers serving their compulsory military conscription. The presence of the officers disturb local politicians and especially Kadir Aga, the owner of most of the farming land and the people who live on it. The hatred is mutual. The officers hate Kadir Aga as well and fly over his farm to disturb him frequently. One day during a routine flight, Göksel parachutes and falls on a tree on Kadir Aga's land. Aga's daughter, Zeynep, who turns out to be Goksel's love interest in Istanbul saves Göksel. The couple secretly meets fearing rumor and Kadir Aga's intervention. Yet Zeynep is engaged to the son of a local conservative right-wing politician. After a fight Göksel beats Zeynep's fiance, Kerim, and Aga accepts their relationship. Zeynep wants to get married and she asks Goksel to quit the air force. Reluctantly Goksel agrees to the misery of Aydan and bitter criticism of his colleagues. As Göksel is about to get married, he is called to duty for a dangerous spy mission across the border.",https://www.imdb.com/title/tt0286027/?ref_=sr_i_451
452. The Switch,1963,1h 9m,,6.0,137,,"The villains are members of a wristwatch-smuggling gang. Poor Zena Marshall knows too much, so the gangs abducts her. Stalwart customs official Anthony Steel struggles manfully to rescue the girl.",https://www.imdb.com/title/tt0286187/?ref_=sr_i_452
453. Duel at the Rio Grande,1963,1h 30m,,5.2,113,,"General Gutierrez, the evil governor of Mexico, imposes taxes on the people and terrorizes them with his henchmen.",https://www.imdb.com/title/tt0057484/?ref_=sr_i_453
454. Anger,1963,1h 44m,Not Rated,6.7,553,,"""La Rabbia"" employs documentary footage (from the 1950s) and accompanying commentary to attempt to answer the existential question, Why are our lives characterized by discontent, anguish, and fear? The film is in two completely separate parts, and the directors of these respective sections, left-wing Pier Paolo Pasolini and conservative Giovanni Guareschi, offer the viewer contrasting analyses of and prescriptions for modern society. Part I, by Pasolini, is a denunciation of the offenses of Western culture, particularly those against colonized Africa. It is at the same time a chronicle of the liberation and independence of the former African colonies, portraying these peoples as the new protagonists of the world stage, holding up Marxism as their ""salvation,"" and suggesting that their ""innocent ferocity"" will be the new religion of the era. Guareschi's part, by contrast, constitutes a defense of Western civilization and a word of hope, couched in traditional Christian terms, for man's future.",https://www.imdb.com/title/tt0057442/?ref_=sr_i_454
455. The Verona Trial,1963,2h,,6.6,132,,"This film is the moving story of Edda Ciano, the daughter of Italian dictator Mussolini, who was unable to prevent the atrocious assassination of her husband by fanatics of her father.",https://www.imdb.com/title/tt0056378/?ref_=sr_i_455
456. Tamahine,1963,1h 35m,,5.9,161,,"A free-spirited young Polynesian girl is sent to live with her uncle in England. The many social and other rules new to her that she encounters there, as well as attention from student body of a local school cause much hilarity.",https://www.imdb.com/title/tt0058636/?ref_=sr_i_456
457. Siege of the Saxons,1963,1h 25m,Approved,4.8,430,,"In league with the Saxon invaders, Edmund of Cornwall plans to slay King Arthur, marry his daughter and usurp the throne of England but wizard Merlin and outlaw Robert Marshall stand in the way.",https://www.imdb.com/title/tt0057500/?ref_=sr_i_457
458. The Black Abbot,1963,1h 35m,,5.8,897,,"Several employees on a nobleman's estate show up at a former abbey, reputed to be haunted, to search for a hidden treasure. Howver, a mysterious hooded figure begins killing off those who may have figured out where the treasure is hidden.",https://www.imdb.com/title/tt0057476/?ref_=sr_i_458
459. Aliki My Love,1963,1h 40m,,4.6,147,,"A young but poor Casanova who inherits from his deceased uncle--the king of gravy--nothing but a small island in the Aegean, meets a beautiful islander and her mother who holds an unexpected secret that may fulfil everyone's dreams.",https://www.imdb.com/title/tt0252844/?ref_=sr_i_459
460. The Secret Seven,1963,1h 32m,,5.3,68,,"Axel is dragged in chains by Rabirio, but Leslio, using five convicts he redeemed, manages to free him.",https://www.imdb.com/title/tt0058237/?ref_=sr_i_460
461. Kimberley Jim,1963,1h 23m,,7.3,63,,"The story tells of a ramblin', gamblin', guitar-strummin' man from Dixie, trying to strike it rich in the Kimberley Diamond region. Accompanying him is his mischievous side-kick - a man with a song in his heart and four aces up his sleeve.",https://www.imdb.com/title/tt0059357/?ref_=sr_i_461
462. Naked World,1963,1h 32m,,5.5,15,,,https://www.imdb.com/title/tt0188063/?ref_=sr_i_462
463. The Day and the Hour,1963,1h 50m,,6.5,451,,"In Nazi-occupied France during WWII, a French woman helps two downed Allied airmen to evade capture by the Germans and make their way into neutral Spain.",https://www.imdb.com/title/tt0056126/?ref_=sr_i_463
464. Drums of Africa,1963,1h 32m,Approved,4.6,188,,"David Moore is in East Africa to get to his employer's railway construction site. He's accompanied by the owner's son Brian and they've lined up Jack Cuortemayn, reputedly the best guide available, to take them there. Cuortemayn refuses as he doesn't care for the impact the railroad will have on the local inhabitants. While Moore tries to make other arrangements, he meets Ruth Knight who has lived there for many years working with her father in a medical clinic. There will be adventures along the way but when Ruth is captured by slave traders, its up to the others to rescue her.",https://www.imdb.com/title/tt0057015/?ref_=sr_i_464
465. The Castilian,1963,2h 8m,Not Rated,4.8,179,,The young leader of the Spanish kingdom of Castile tries to get the various warring kingdoms of Spain to unite and join forces against the invading Moors.,https://www.imdb.com/title/tt0056646/?ref_=sr_i_465
466. Tough Girls,1963,,,,,,,https://www.imdb.com/title/tt0291226/?ref_=sr_i_466
467. Koroleva benzokolonki,1963,1h 18m,,7.2,1.9K,,"Thanks to her kindness and optimism, a young girl turns a neglected gas station into a significant landmark.",https://www.imdb.com/title/tt0057232/?ref_=sr_i_467
468. Wall of Noise,1963,1h 52m,Approved,6.0,294,,"Joel Tarrant is an ambitious horse trainer working at the Hollywood Race Track. He works for the coarse Matt Rubio, whose wife Laura expresses a special interest in Joel's social life.",https://www.imdb.com/title/tt0057667/?ref_=sr_i_468
469. Mensch und Bestie,1963,1h 28m,,6.8,39,,"End of the WWII, concentration camp somewhere in Poland. Prisoners have heard that Germans have plans to kill them all, before the Allies come. One of the prisoners escapes, and tries to find the Allies. A manhunt begins.",https://www.imdb.com/title/tt0057300/?ref_=sr_i_469
470. Sesh Anka,1963,2h 5m,Not Rated,8.1,146,,A widower is about to marry a woman when another woman enters the scene claiming to be his first wife.,https://www.imdb.com/title/tt0363996/?ref_=sr_i_470
471. Bahçevan,1963,1h 55m,,5.7,88,,,https://www.imdb.com/title/tt0385531/?ref_=sr_i_471
472. La bella di Lodi,1963,1h 20m,,5.8,107,,"Story of Roberta, a beautiful young woman from a wealthy industrialist family and her relationship with Franco, a rough car mechanic and stranger whom she meets on the beach of Forte dei Marmi.",https://www.imdb.com/title/tt0157371/?ref_=sr_i_472
473. O adelfos mou... o trohonomos,1963,1h 30m,,5.6,41,,"A traffic policeman, who is utterly devoted to service and duty, applies the traffic code with unyielding severity.",https://www.imdb.com/title/tt0199300/?ref_=sr_i_473
474. To Die in Madrid,1963,1h 25m,,8.0,433,,"To Die in Madrid (French: Mourir à Madrid) is a 1963 French documentary film about the Spanish Civil War, directed by Frédéric Rossif. It was nominated for an Academy Award for Best Documentary Feature.",https://www.imdb.com/title/tt0057327/?ref_=sr_i_474
475. México de mis recuerdos,1963,2h,,7.3,36,,A young woman seeks the affection of a man while on the cusp of stardom as an opera singer during turn of the century Mexico.,https://www.imdb.com/title/tt0213102/?ref_=sr_i_475
476. Nunca pasa nada,1963,1h 35m,,7.4,248,,"A young French cabaret showgirl spends a few days in a provincial Spanish city recovering from an operation, altering with her brash self-confidence the narrow-minded customs of the place and awakening passion in the local physician and in a young teacher as well.",https://www.imdb.com/title/tt0057370/?ref_=sr_i_476
477. Palatak,1963,2h 13m,Not Rated,8.2,152,,A wealthy man is struck by wanderlust that always takes him to new places where he mingles with the lives of different people.,https://www.imdb.com/title/tt0237537/?ref_=sr_i_477
"478. Yo, el mujeriego",1963,1h 30m,,8.0,11,,,https://www.imdb.com/title/tt0280217/?ref_=sr_i_478
479. Nevesinjska puska,1963,1h 37m,,7.1,53,,A hero from Herzegovina returns from exile to lead the rebels in spite of intrigue and jealousy among the peoples of Serbia and Montenegro.,https://www.imdb.com/title/tt0172872/?ref_=sr_i_479
480. Conquest of Mycene,1963,1h 42m,Not Rated,4.9,320,,"A prince passes himself off as Hercules and does battle with an evil queen and her bloodthirsty religious cult in Mycene, in order to free the people of a neighboring kingdom.",https://www.imdb.com/title/tt0056950/?ref_=sr_i_480
481. Saat Pake Bandha,1963,2h 13m,,8.2,138,,"A young girl, Archana, falls in love with Sukhendu, an educated young man. Her father gladly accepts Sukhendu as his son-in-law. But Sukhendu's income and nature come in way of this marriage.",https://www.imdb.com/title/tt0232563/?ref_=sr_i_481
482. My Wife's Husband,1963,1h 21m,,6.5,961,,"After 13 years in Germany, Fernand is returning to his wife and his restaurant. But since his disappearance, his wife has started over with a Norman chef, sympathetic but a specialist of cooking with butter when Fernand cooks only with oil.",https://www.imdb.com/title/tt0056969/?ref_=sr_i_482
483. Den gula bilen,1963,1h 35m,,5.1,174,,"On a tourist trip abroad the passengers on the coach witness an assassination attempt on the President Hurkas. One of the tourists has evidence against the perpetrators, and is killed when the coach reaches Sweden. Another passenger observes how one of the perpetrators is picked up by a yellow car. She is kidnapped and locked up in a mental hospital.",https://www.imdb.com/title/tt0057119/?ref_=sr_i_483
484. Santo in the Hotel of Death,1963,1h 26m,Not Rated,5.6,83,,Mystery and suspense catches up with our crime-fighting heroes once again.,https://www.imdb.com/title/tt0055410/?ref_=sr_i_484
485. Looney Tunes Golden Collection Volume 3,1963,7h 4m,,8.3,23,,,https://www.imdb.com/title/tt28335360/?ref_=sr_i_485
486. Hercules Against the Mongols,1963,1h 30m,Not Rated,4.6,292,,"Though Genghis Khan eventually sought peace with the West, his death in 1227 AD puts into power his three war-like sons: Sayan, Susdal, and Kin Khan. These sons quickly overrun the city of Tuleda and take prisoner Princess Bianca, though young Prince Alessio escapes. Hercules comes to the rescue of Bianca, winning her freedom in a tournament in exchange for becoming a slave himself. Forces from the West soon come to re-take Tuleda and Hercules -- freed from his bonds -- helps to dispatch Genghis Khan's three sons while again saving Bianca and reuniting her with her young brother.",https://www.imdb.com/title/tt0183449/?ref_=sr_i_486
487. Black Statement Book,1963,1h 34m,,6.9,277,,"After a businessman is murdered, an investigation identifies a suspect who is then put on trial for that crime.",https://www.imdb.com/title/tt0228498/?ref_=sr_i_487
488. Take Off Your Clothes and Live,1963,1h 4m,Not Rated,4.4,31,,"Several attractive girls travel, by various means (plane, vintage car, hitch-hiking), to a nudist camp in the South of France.",https://www.imdb.com/title/tt0056551/?ref_=sr_i_488
489. The Reunion,1963,1h 50m,,7.2,170,,"Two members of a former group of friends find themselves after many years by chance through the streets of Milan; after a moment, memories of the past resurface.",https://www.imdb.com/title/tt0200031/?ref_=sr_i_489
490. Das große Liebesspiel,1963,1h 52m,,5.8,67,,Twelve different episodes of erotic relationships are described as examples of modern love substitute.,https://www.imdb.com/title/tt0057116/?ref_=sr_i_490
491. Master Spy,1963,1h 10m,,5.8,197,,"A Russian scientist working for the British is suspected of being a ""plant"", sent to monitor nuclear secrets on behalf of the communists.",https://www.imdb.com/title/tt0058334/?ref_=sr_i_491
492. Büyük yemin,1963,1h 43m,,3.8,11,,,https://www.imdb.com/title/tt0386350/?ref_=sr_i_492
493. The Barber of Stamford Hill,1963,1h 4m,,6.9,21,,"Mr. Figg, the barber, is fond of telling customers about his family, but he hasn't really got one - he's a bachelor quite alone in the world. But that may change.",https://www.imdb.com/title/tt0168484/?ref_=sr_i_493
494. La silla,1963,1h 18m,,5.8,7,,"A young man is judged by a chair, for betraying his fellow inmates in a plot to kill dictator Rafael Leonidas Trujillo.",https://www.imdb.com/title/tt1054646/?ref_=sr_i_494
495. The Bare Hunt,1963,1h 9m,Not Rated,5.5,37,,"A private detective is hired to investigate the goings-on in the ""nudie"" movie business, which of course entails his meeting many nude figure models, nude actresses (like, for example, ""The Booby Twins"").",https://www.imdb.com/title/tt0056853/?ref_=sr_i_495
496. Throbs at the Desk,1963,1h 54m,,6.4,1.5K,,"A married gymnasium student who is longing for her classmates decides to go back to school, to finally get her diploma behind her husband's back. Will she manage to finish school, and keep her beloved spouse?",https://www.imdb.com/title/tt0178683/?ref_=sr_i_496
497. Gli onorevoli,1963,1h 42m,,6.7,470,,The film is composed of several small stories that have to do with the votes of politicians in Italy in the sixties.,https://www.imdb.com/title/tt0057384/?ref_=sr_i_497
"498. Giacobbe, l'uomo che lottò con Dio",1963,1h 24m,Not Rated,5.5,141,,Jacob is forced to flee for his life when an enraged Esau vows to kill him in this classic drama.,https://www.imdb.com/title/tt0210069/?ref_=sr_i_498
499. Neutrón contra el Dr. Caronte,1963,1h 20m,,5.8,68,,"Neutron, a superhero/wrestler, goes up against a mad scientist and his army of monsters.",https://www.imdb.com/title/tt0056276/?ref_=sr_i_499
500. Heat,1963,1h 15m,,7.0,239,,"Kemel, a young recent school graduate, travels into an isolated part of the steppes to work in a small communal farm camp.",https://www.imdb.com/title/tt0129658/?ref_=sr_i_500
