Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
"363. Nosotros, los De la Fe",2024,1h 58m,,7.9,65,,"A fun comedy about the life and conflicts of a family of believers and their interaction with people who do not believe or see life as they do, with a powerful message of redemption, unity and the unconditional love of God.",https://www.imdb.com/title/tt29843440/?ref_=sr_i_363,"['Arturo Allen', 'Julio Roman']",['Julio Roman'],"['Yovana Porras', 'Pablo Alarson', 'Arturo Allen', 'Montserrat Altamirano', 'Gian Franco Apóstolo', 'Natasha Cubria', 'Nicole de Saro', 'Mayte Fierro', 'Osvaldo Friger', 'Violeta Isfel']",,"$50,797","$440,315","$50,797","March 14, 2024",['Mexico'],,"['CanZion Films', 'Yelmo Films']",,"['Spanish', 'Comedy']",['Spanish']
364. April,2024,2h 14m,Unrated,6.5,1.4K,86.0,"Nina, an OB-GYN, faces accusations after a newborn's death. Her life undergoes scrutiny during the investigation. She persists in her medical duties, determined to provide care others hesitate to offer, despite risks.",https://www.imdb.com/title/tt31350080/?ref_=sr_i_364,['Dea Kulumbegashvili'],['Dea Kulumbegashvili'],"['Ia Sukhitashvili', 'Kakha Kintsurashvili', 'Merab Ninidze', 'Roza Kancheishvili', 'Ana Nikolava', 'David Beradze', 'Sandro Kalandadze', 'Tosia Doloiani', 'Beka Songhulashvili', 'Nika Beridze']","€2,000,000 (estimated)","$9,390","$62,184","$49,660","January 29, 2025","['Georgia', 'Italy', 'France']",['Georgia'],"['First Picture', 'Frenesy Film Company', 'MeMo Films']","Awards, 9 wins & 19 nominations total","['Medical Drama', 'Political Drama', 'Drama']",['Georgian']
365. Union,2024,1h 40m,,7.1,409,80.0,A group of current and former Amazon workers in New York City's Staten Island challenges one of the world's largest companies in a unionization battle.,https://www.imdb.com/title/tt30319916/?ref_=sr_i_365,"['Chris Smalls', 'Angelika Maldonado', 'Connor Spence']","['Stephen Maing', 'Brett Story']","['Chris Smalls', 'Angelika Maldonado', 'Connor Spence', 'Derrick Palmer', 'Jason Anthony', 'Brett Daniels', 'Gerald Bryson', 'Armani Bryson', 'Jordan Flowers', 'Natalie Monarrez']",,"$10,000","$47,883","$47,883","October 18, 2024",['United States'],,"['Anonymous Content', 'Field of Vision (II)', 'Hyperobject Industries']","Awards, 5 wins & 12 nominations total",['Documentary'],['English']
366. Janis Ian: Breaking Silence,2024,1h 54m,,7.5,270,,"Janis Ian (""At Seventeen,"" ""Society's Child,"" ""Stars"") tells her remarkable life story-with Joan Baez, Arlo Guthrie, Jean Smart, and others.",https://www.imdb.com/title/tt34280341/?ref_=sr_i_366,"['Varda Bar-Kar', 'Pierre Hauser']",['Varda Bar-Kar'],"['Janis Ian', 'Arlo Guthrie', 'Lily Tomlin', 'Jean Smart', 'Joan Baez', 'Laurie Metcalf', 'Janey Street', 'Tom Paxton', 'Brooke Tuscani', 'Samuel Abam']",,"$8,871","$47,749","$47,749","March 28, 2025",['United States'],,"['American Masters Pictures', 'GroundStorm Media', 'Wild Rose Pictures']","Awards, 1 nomination total","['Music Documentary', 'Biography', 'Documentary', 'History', 'Music']",['English']
367. DIG! XX,2024,2h 26m,Unrated,7.8,231,,"Two rock bands, The Dandy Warhols and The Brian Jonestown Massacre, navigate fame, friendship, and fierce rivalry in a raw journey through the music industry. The 20th anniversary cut adds fresh footage and new perspectives.",https://www.imdb.com/title/tt30843675/?ref_=sr_i_367,['Ondi Timoner'],['Ondi Timoner'],"['The Dandy Warhols', 'Jeff Davies', 'Jorge Diaz de Bedoya', 'Brent DeBoer', 'Dave Dersinski', 'Frankie Emerson', 'Joel Gion', 'Eric Hedford', 'Matt Hollywood', 'Peter Holmström']","$100,000 (estimated)","$12,015","$52,971","$47,086","January 23, 2024",['United States'],,['Interloper Films'],,['Documentary'],['English']
368. In the Fire of War,2024,1h 55m,,6.3,465,,"Set in New Zealand in 1864, follows the story of a crucial conflict of the nation's first land warfare, fought between Maori and colonial soldiers against insurmountable odds.",https://www.imdb.com/title/tt22208340/?ref_=sr_i_368,['Tim Worrall'],['Mike Jonathan'],"['Cliff Curtis', 'Temuera Morrison', 'Jason Flemyng', 'Miriama Smith', 'Matariki Whatarau', 'Naatana Mika', 'Jack Barry', 'Ria Paki', 'Paku Fernandez', 'Tomika Whiu']",,"$5,500","$638,755","$46,815","June 20, 2024",['New Zealand'],"['Rotorua, Bay of Plenty, New Zealand']","['Akeake', 'Bluedog Productions']","Awards, 10 wins & 35 nominations total","['Action', 'History', 'War']",['Maori']
369. Chime,2024,45m,,6.4,3.9K,,A school teacher is woken by a sound that fills him with dread.,https://www.imdb.com/title/tt30516366/?ref_=sr_i_369,['Kiyoshi Kurosawa'],['Kiyoshi Kurosawa'],"['Mutsuo Yoshioka', 'Seiichi Kohinata', 'Hana Amano', 'Junpei Yasui', 'Kōji Seki', 'Giiko', 'Noa Kawazoe', 'Koki Ishige', 'Shizu Ooya', 'Mayumi Chihiro']",,"$9,114","$165,329","$44,726","April 12, 2024",['Japan'],"['Tokyo, Japan']","['C&I Entertainment', 'Roadstead', 'Sunborn']",,"['Japanese', 'Psychological Thriller', 'Horror', 'Thriller']",['Japanese']
370. Humane,2024,1h 33m,R,5.5,9.6K,59.0,"In the wake of an environmental collapse that is forcing humanity to shed 20% of its population, a family dinner erupts into chaos when a father's plan to enlist in the government's new euthanasia program goes horribly awry.",https://www.imdb.com/title/tt16280912/?ref_=sr_i_370,['Michael Sparaga'],['Caitlin Cronenberg'],"['Jay Baruchel', 'Emily Hampshire', 'Peter Gallagher', 'Enrico Colantoni', 'Sebastian Chacon', 'Alanna Bale', 'Sirena Gulamgaus', 'Uni Park', 'Martin Roach', 'Franckie Francois']",,"$26,850","$44,509","$44,509","July 26, 2024",['Canada'],"['Hamilton, Ontario, Canada (entire film)']","['Victory Man Productions', 'Téléfilm Canada', 'Ontario Creates']","Awards, 5 nominations total","['Political Thriller', 'Psychological Horror', 'Psychological Thriller', 'Horror', 'Thriller']",['English']
371. William Tell,2024,2h 14m,R,5.7,7.9K,52.0,"The narrative unfolds in the 14th Century amidst the days of the Holy Roman Empire where Europe's nations fiercely vie for supremacy and the ambitious Austrians, desiring more land, encroach upon Switzerland, a serene and pastoral nation.",https://www.imdb.com/title/tt22478818/?ref_=sr_i_371,"['Nick Hamm', 'Friedrich Schiller']",['Nick Hamm'],"['Claes Bang', 'Tobias Jowett', 'Connor Swindells', 'Ellie Bamber', 'Jonah Hauer-King', 'Solly McLeod', 'Emily Beecham', 'Rafe Spall', 'Amar Chadha-Patel', 'Golshifteh Farahani']",,"$26,554","$695,113","$43,088","January 17, 2025","['United Kingdom', 'Italy', 'United States', 'Switzerland', 'Germany', 'South Georgia and the South Sandwich Islands', 'Swaziland']",['Italy'],"['Free Turn', 'Tempo Productions', 'Beta Cinema']","Awards, 1 nomination total","['Action', 'Biography', 'Drama', 'History', 'War']",['English']
372. Meanwhile on Earth,2024,1h 29m,R,5.8,1.4K,67.0,"A 23-year-old girl is contacted by an unknown life form claiming to be able to bring her older brother, who disappeared during a space mission, safely back to Earth.",https://www.imdb.com/title/tt21247132/?ref_=sr_i_372,['Jérémy Clapin'],['Jérémy Clapin'],"['Megan Northam', 'Dimitri Doré', 'Sébastien Pouderoux', 'Catherine Salée', 'Sam Louwyck', 'Roman Williams', 'Sofia Lesaffre', 'Nicolas Avinée', 'Yoann Thibaut Mathias', 'Arcadi Radeff']",,"$23,791","$128,746","$40,767","November 8, 2024","['France', 'Belgium']",,"['One World Films', 'Carcadice', 'France 3 Cinéma']","Awards, 3 nominations total","['French', 'Adventure', 'Drama', 'Sci-Fi']",['French']
373. Seeds,2024,1h 22m,,5.0,384,,"A Mohawk woman is hired as a social media influencer but gets caught in a deadly cat-and-mouse game, as she's forced to go to war to preserve her people's heritage from corporate interests.",https://www.imdb.com/title/tt28133272/?ref_=sr_i_373,['Kaniehtiio Horn'],['Kaniehtiio Horn'],"['Kaniehtiio Horn', 'Graham Greene', 'Dallas Goldtooth', 'Patrick Garrow', 'Meegwun Fairbrother', 'Dylan Cook', 'Bonnie Whitley', 'Cherish Violet Blood', 'Morgan Bedard', 'Josh Bainbridge']",,"$11,500","$40,425","$40,425","September 9, 2025",['Canada'],"['North Bay, Ontario, Canada']","['Carpe Dee Yum Productions', 'Kaniehtiio Horn-Batt Ent', 'New Real Films']","Awards, 3 wins & 11 nominations total","['Comedy', 'Crime', 'Horror', 'Thriller']","['English', 'Mohawk']"
374. Omni Loop,2024,1h 52m,,5.6,4K,68.0,"A woman from Miami, Florida decides to solve time travel in order to go back and be the person she always intended to.",https://www.imdb.com/title/tt28150132/?ref_=sr_i_374,['Bernardo Britto'],['Bernardo Britto'],"['Mary-Louise Parker', 'Ayo Edebiri', 'Carlos Jacott', 'Hannah Pearl Utt', 'Chris Witaske', 'Fern Katz', 'Steven Maier', 'Jennifer Bassey', 'Maddison Bullock', 'Riley Fincher-Foster']",,"$23,498","$40,269","$40,269","September 20, 2024",['United States'],,"['2AM', 'Killer Films', 'Lou Filmproduction']","Awards, 3 nominations total","['Time Travel', 'Drama', 'Sci-Fi']",['English']
375. Panda Plan,2024,1h 39m,,5.1,2.5K,,International action superstar Jackie Chan is involved in a rescue operation of a beloved zoo panda named Hu Hu.,https://www.imdb.com/title/tt28630624/?ref_=sr_i_375,"['Wei Xu', 'Meng Yida', 'Luan Zhang']",['Luan Zhang'],"['Jackie Chan', 'Xiang Wei', 'Ce Shi', 'Yanbo Han', 'Andy Friend', 'Temur Mamisashvili', 'Aleksandra Smirnova', 'Dmitrijs Rezanovics', 'Mwakifulefuleenock Mbokigwe', 'Al-Gahefi Tolin Ahmed Lotf']","$24,834,096 (estimated)","$40,110","$309,862","$40,110","October 18, 2024",['China'],"['Chengdu, Sichuan Province, China']","['Emei Film Group', 'Long Dong Dong Films', 'Mandarin Motion Pictures']","Awards, 1 win & 1 nomination total","['Mandarin', 'Animal Adventure', 'Martial Arts', 'Slapstick', 'Action', 'Comedy', 'Family']",['Mandarin']
376. Leap of Faith,2024,1h 26m,PG,7.4,34,,"Over a year, 12 diverse Christian leaders explore contentious issues and seek fellowship at retreats in Grand Rapids, Michigan. They navigate divisions while holding onto their shared belief in love, testing the bonds they build.",https://www.imdb.com/title/tt33292849/?ref_=sr_i_376,"['Nicholas Ma', 'Tamara Maloney']",['Nicholas Ma'],,,"$33,658","$39,083","$39,083","October 4, 2024",,,"['Levels Audio', 'Tremolo Productions']",,['Documentary'],[]
377. Santosh,2024,2h 8m,R,7.1,3.8K,75.0,"Newly widowed Santosh inherits her husband's job as a police constable in the rural badlands of Northern India. When a girl's body is found, she's pulled into the investigation under the wing of charismatic feminist inspector Sharma.",https://www.imdb.com/title/tt30444418/?ref_=sr_i_377,['Sandhya Suri'],['Sandhya Suri'],"['Shahana Goswami', 'Sunita Rajwar', 'Nawal Shukla', 'Pratibha Awasthy', 'Prashant Kumar', 'Manjul Azad', 'Anamika Gupta', 'Shashi Beniwal', 'Kuldeep Saini', 'Vipin Agarwal']","$5,000,000 (estimated)","$5,100","$1,286,170","$39,075","July 17, 2024","['United Kingdom', 'Germany', 'India', 'France']","['Lucknow, Uttar Pradesh, India (town where the action is set)']","['Haut et Court', 'Razor Film Produktion GmbH', 'Suitable Pictures']","Nominated for 1 BAFTA Award, 10 wins & 13 nominations total","['Hindi', 'Crime', 'Drama', 'Thriller']",['Hindi']
378. Dark Feathers: Dance of the Geisha,2024,1h 33m,PG-13,6.8,1.5K,,"Kate must choose loyalty to a historical Asian clan, and her non-traditional love, amidst the deaths of her dance partners being investigated by her new lover.",https://www.imdb.com/title/tt18566574/?ref_=sr_i_378,"['Jin Yao', 'Daniel Benton', 'Crystal J. Huang']","['Crystal J. Huang', 'Nicholas Ryan']","['Gilles Marini', 'Crystal J. Huang', 'Michael Madsen', 'Karina Smirnoff', 'Phoebe Ho', 'Scott Lea', 'Natalia Nikolaeva', 'Lan Kay', 'Kyosuke Mukai', 'Rico Simonini']","$460,000 (estimated)","$22,459","$38,254","$38,254","January 24, 2024",['United States'],,"['Unchaseable', 'Lankis Entertainment', 'Ivy Images']","Awards, 21 wins & 3 nominations total","['Drama', 'Mystery', 'Thriller']",['English']
379. Extremely Unique Dynamic,2024,1h 13m,,7.2,380,,"During their final weekend together, two best friends test the limits of their friendship while making a triple-meta film.",https://www.imdb.com/title/tt31498569/?ref_=sr_i_379,"['Harrison Xu', 'Ivan Leung', 'Katherine Dudas']","['Katherine Dudas', 'Ivan Leung', 'Harrison Xu']","['Ivan Leung', 'Harrison Xu', 'Hudson Yang', 'Nathan Doan', 'Lucus Liu', 'Kelly Lynch', 'Jason Sun', 'Valerie Yu']",,"$38,207","$38,207","$38,207","March 21, 2024",['United States'],,['Heroic Impact'],"Awards, 5 wins & 1 nomination total","['Comedy', 'Drama']",['English']
380. Gazer,2024,1h 54m,R,5.5,580,71.0,"Frankie, a young mother with dyschronometria, struggles to perceive time. Using cassette tapes for guidance, she takes a risky job from a mysterious woman to support her family, unaware of the dark consequences that await.",https://www.imdb.com/title/tt28633405/?ref_=sr_i_380,"['Ariella Mastroianni', 'Ryan J. Sloan']",['Ryan J. Sloan'],"['Ariella Mastroianni', 'Renee Gagner', 'Jack Alberts', 'Marianne Goodell', 'Tommy Kang', 'Marcia DeBonis', 'Luis Arroyo Jr.', 'Jarrett Austin Brown', 'Mitchell Cetuk', 'Jeremy Cohen']",,"$11,888","$45,164","$38,156","April 23, 2025",['United States'],,['Telstar Films'],"Awards, 1 win & 8 nominations total","['Mystery', 'Thriller']",['English']
381. Daytime Revolution,2024,1h 48m,,6.8,138,69.0,Mike Douglas takes a week off and John Lennon takes over hosting duties.,https://www.imdb.com/title/tt26931735/?ref_=sr_i_381,"['John Lennon', 'Yoko Ono', 'Mike Douglas']",['Erik Nelson'],"['John Lennon', 'Yoko Ono', 'Mike Douglas', 'E.V. Di Massa Jr.', 'Nobuko Miyamoto', 'Gary E. Schwartz', 'Hilary Redleaf Stillman', 'David Rosenboom', 'Ralph Nader', 'Vivian Reed']",,,"$36,977","$36,977","October 9, 2024",['United States'],"['KYW - 1619 Walnut Street, Philadelphia, Pennsylvania, USA (television studio)']","['CBS Media Ventures', 'Creative Differences', 'Shout! Studios']",,"['Biography', 'Documentary']",['English']
382. The Wasp,2024,1h 36m,R,6.1,6.3K,69.0,"Follows Heather and Carla, who meet after having not spoken in years. Heather is about to present a very unexpected proposition that could change their lives forever.",https://www.imdb.com/title/tt21958136/?ref_=sr_i_382,['Morgan Lloyd Malcolm'],['Guillem Morales'],"['Naomie Harris', 'Natalie Dormer', 'Dominic Allburn', 'Jack Morris', 'Leah Mondesir-Simmonds', 'Olivia Juno Cleverley', 'Rupert Holliday-Evans', 'Sally Goodman', 'Jake Donald-Crookes', 'Naomi Richards']",,"$20,118","$45,987","$36,878","September 30, 2024","['United Kingdom', 'United States', 'Finland', 'Canada']",,"['Tea Shop Productions', 'XYZ Films', 'IPR.VC']",,"['Psychological Thriller', 'Thriller']",['English']
383. Scared to Death,2024,1h 38m,,4.1,220,,"Jasper, a young filmmaker, seizes a chance to direct when his crew attends a seance in a haunted children's shelter. Trapped inside, they're haunted by ghostly orphans and a sinister force.",https://www.imdb.com/title/tt6293780/?ref_=sr_i_383,['Paul Boyd'],['Paul Boyd'],"['Lin Shaye', 'Bill Moseley', 'Olivier Paris', 'Victoria Konefal', 'Jade Chynoweth', 'B.J. Minor', 'Kurt Deimer', 'Rae Dawn Chong', 'Lucinda Jenney', 'Matt Carmody']",,"$23,670","$35,925","$35,925","March 13, 2026",['United States'],"['Woodbury-Story House - 2606 N. Madison Avenue, Altadena, California, USA']","['Mirror Films', 'Bald Man Films', 'Convoke Media']",,"['Comedy', 'Horror']",['English']
384. From Embers,2024,1h 39m,,7.1,2.5K,,"After her husband dies in a lab fire, a widowed mother of an autistic son must try to piece her life together while uncovering what really happened on that fateful night.",https://www.imdb.com/title/tt29995494/?ref_=sr_i_384,['Kate Bohan'],['Kate Bohan'],"['Kara Wang', 'Matthew Morrison', 'Kayla Bohan', 'Alexander J. Lee', 'Kathryn Morris', 'Christopher Shyer', 'London Kim', 'Sarah Jes Austell', 'Hunter Bodine', 'Tristan Michael Brown']",,"$10,765","$35,826","$35,826","October 25, 2024",['United States'],,['Studio 6688'],"Awards, 1 win total",['Thriller'],['English']
385. Red Right Hand,2024,1h 51m,,5.5,7K,48.0,"Cash is trying to live an honest and quiet life, but when Big Cat forces him back into her services, he proves capable of anything to protect the town and the only family he has left.",https://www.imdb.com/title/tt19244260/?ref_=sr_i_385,['Jonathan Easley'],"['Eshom Nelms', 'Ian Nelms']","['Orlando Bloom', 'James Neeley', 'Scott Haze', 'Chapel Oaks', 'Garret Dillahunt', 'Andie MacDowell', 'Brian Geraghty', 'Daniel David Stewart', 'Mo McRae', 'Nicholas Logan']",,"$18,135","$153,552","$35,368","February 23, 2024",['United States'],"['Lexington, Kentucky, USA (Production Agent: Paracorp Incorporated 828 Lane Allen Road #219 Lexington, KY 40504)']","['Asbury Park Productions', 'Studio 507', 'Sweet Tomato Films']",,"['Conspiracy Thriller', 'Action', 'Thriller']",['English']
386. Went Up the Hill,2024,1h 40m,,5.3,567,60.0,"Jack ventures to remote New Zealand for the funeral of his estranged mother and meets her widow Jill. But his mother's spirit returns to inhabit each of their bodies, instigating a life-threatening three-way nocturnal dance.",https://www.imdb.com/title/tt14303268/?ref_=sr_i_386,"['Jory Anast', 'Samuel Van Grinsven']",['Samuel Van Grinsven'],"['Vicky Krieps', 'Sarah Peirse', 'Joel Tobeck', 'Ruby Armstrong', 'Jack Creighton', 'Donogh Rees', 'Arlo Green', 'Maria Walker', 'Ally Xue', 'Finlay Grey']",,"$20,101","$40,505","$35,332","August 15, 2025","['Australia', 'New Zealand']",,"['POP Film', 'Causeway Films']","Awards, 1 win & 11 nominations total","['Drama', 'Fantasy', 'Horror', 'Romance', 'Thriller']",['English']
387. Hotspring Sharkattack,2024,1h 18m,,5.2,338,,There have been cases of mysterious disappearances of onsen visitors in Atsumi city in S prefecture.The victims were eventually found dead with signs of severe injuries to their bodies resembling a vicious shark attack.,https://www.imdb.com/title/tt28297050/?ref_=sr_i_387,['Morihito Inoue'],['Morihito Inoue'],"['Kiyobumi Kaneko', 'Takuya Fujimura', 'Daniel Aguilar', 'Shôichirô Akaboshi', 'Koichi Makigami', 'Masaki Naitô', 'Yuu Nakanishi', 'Shigeo Ôsako', 'Mio Takaki']",,"$23,390","$34,714","$34,714","July 5, 2024",['Japan'],"['Atami City, Shizuoka, Japan']",['Plan A'],"Awards, 1 nomination total","['Japanese', 'Action', 'Comedy', 'Horror']",['Japanese']
